rank,name,seed_label,forcing_family,symmetry_fold,tau_imag,delta,s1,s2,epsilon,epsilon_bonnet,alpha_0,alpha_1,alpha_2,residual_norm,ratio,verified_ratio,validation_score,b_scalar,c_scalar,closure_rotation_angle,closure_k_fold,closure_k_theta_2pi,closure_rationality_error,closure_axial_proj,f_plus_closure_max,f_plus_closure_mean,f_minus_closure_max,f_minus_closure_mean,euler_plus_ok,euler_minus_ok,iso_E_max_rel,iso_interior_F_scaled,iso_interior_G_rel,iso_interior_metric_mean,H_plus_mean,H_minus_mean,H_interior_max_diff,H_interior_mean_diff,procrustes_disparity,direct_mean_distance,direct_max_distance,scale_ratio,is_non_congruent,n_vertices,n_triangles,time_seconds
181,rank181_fold3_paper_3fold_bwd_7__sym_h12_p013_eps8e-04,paper_3fold_bwd_7,symmetry_aware,3,0.30330578925,2.0033827164897864,-3.601381552,0.9540523754072844,0.00075,0.3,0.017764086378275187,-0.04439609082371939,0.1630267827300794,2.2985409528084585e-08,1.0000000095466683,0.9999543606492632,7.791006630373748e-05,-1.1316036600816926e-08,4.5567695450277057e-10,2.094299515560536,3,0.9999543606492632,4.563935073675918e-05,0.00035987730286141106,7.890234349445793,3.4194510932361952,7.915225520473569,3.421135787109628,True,True,2.7284378228881948e-14,1.8319788605992045,2.472547118854821,1.448485334020468,0.7019273396196585,0.6896719564330411,6.08115131408337,0.34072346564497025,0.5097026262394987,2.0831948489039798,8.859741478666525,1.0004517291420907,True,6400,12800,727.4
182,rank182_fold3_paper_3fold_bwd_3__hh_h14_p011_eps1e-03,paper_3fold_bwd_3,high_harmonic,3,0.3147471955,1.92681020733766,-3.601381552,0.7301106399143842,0.001,0.3,0.017804213104384185,-0.05427737161147248,0.1822192496964107,6.688855254651183e-10,0.999999999904617,0.9999818768892879,8.303745777053301e-05,6.377509007005067e-10,-5.3463310167867206e-14,2.0943571454388796,3,0.9999818768892879,1.8123110712142676e-05,0.0005625667572888987,9.458170028674353,4.228896117793557,9.497858703650202,4.23163116928199,True,True,4.884859280806235e-14,1.5443075195767892,1.5579790290627495,1.4235316102486282,0.596326139936936,0.5872360256575182,2.848812746567939,0.20243255206301186,0.450566658067387,2.3701617384427522,10.568523337270376,1.0004676606322154,True,6400,12800,378.99
183,rank183_fold4_paper_4fold_fwd_0__smooth_h4_p019_eps5e-04,paper_4fold_fwd_0,smooth_low_freq,4,0.3215128205,1.6123365623185957,-3.13060628,0.5289554332828404,0.0005,0.3,0.00935239176810691,-0.07517293952519992,0.18092707015078374,0.00012697052098564307,1.0000625108320187,1.0000752899425318,8.640739750721393e-05,8.015349657239032e-05,7.4366361110366624e-06,1.5709145919600702,4,1.0000752899425318,7.528994253180876e-05,0.0005732963799429669,10.518473913313954,4.454819623706494,10.552646494612807,4.454622266248512,True,True,5.1306821549021854e-14,0.8644570238263815,0.6654333435866145,1.1340442057188747,0.6720209811307185,0.6963989510895858,1.1608728222745837,0.10376531354464824,0.37991334536402693,2.5279100394608496,15.106122084625383,1.000243679829508,True,6400,12800,372.79
184,rank184_fold3_paper_3fold_bwd_7__sym_h12_p013_eps5e-04,paper_3fold_bwd_7,symmetry_aware,3,0.30330578925,2.0033827164897864,-3.601381552,0.9540523754072844,0.0005,0.3,0.017716288447236883,-0.044488111173885195,0.1629305949578124,5.896000944085083e-07,0.9999997186306995,0.9999540640520447,9.169856209550567e-05,1.897857069763087e-08,-1.97311335325967e-09,2.094298894368774,3,0.9999540640520447,4.59359479553223e-05,0.000359843040673713,7.890235592649933,3.419451178713383,7.915218828230207,3.4211347843219,True,True,2.4626258433486177e-14,1.8319819437085454,2.4731138041551395,1.4485091805265515,0.7019356950518295,0.6896705629712879,6.090843132733724,0.34072887589708484,0.5097024740934185,2.0831948644157747,8.859741478666525,1.0004516974943711,True,6400,12800,456.79
185,rank185_fold3_paper_3fold_bwd_6__hh_h14_p011_eps3e-04,paper_3fold_bwd_6,high_harmonic,3,0.30630578925,1.9814749262365283,-3.601381552,0.8995048132404575,0.00025,0.3,0.009760696962766284,-0.08189412569937733,0.21010320087471718,3.1011567091820976e-08,0.9999999855420528,0.9999905315109401,9.767415158503307e-05,6.698741592675583e-09,-6.505213034913027e-16,2.0943752716360815,3,0.9999905315109401,9.468489059916152e-06,8.991862196811029e-05,8.291717540648882,3.57475762501441,8.28288228360364,3.5704171087524004,True,True,2.7901944098277153e-14,1.7570060657673,2.2336850439407807,1.4396855306185712,0.6747839794930958,0.6596875529779404,5.485574740702279,0.30514877679174157,0.5048415894850768,2.1432927300670634,9.152222200422907,1.0005792631190171,True,6400,12800,486.99
186,rank186_fold3_paper_3fold_bwd_6__hh_h14_p011_eps1e-03,paper_3fold_bwd_6,high_harmonic,3,0.30630578925,1.9814749262365283,-3.601381552,0.8995048132404575,0.001,0.3,0.009766508305365915,-0.08189100371820762,0.2101407397853994,2.8474952787658505e-05,0.9999897906801448,0.999980409335781,0.00010571765536440426,1.7122755351099e-05,-7.773632824474228e-06,2.0943540718020026,3,0.999980409335781,1.9590664218971376e-05,6.775973403111424e-05,8.291615855582428,3.5747269095088834,8.282905871968682,3.5704037754809312,True,True,2.933323766752653e-14,1.756976417348816,2.235162998193166,1.4396539931212922,0.674805391437131,0.6597376119893243,5.514107762099388,0.30511731263998865,0.5048454107349352,2.143295664263539,9.152222200422907,1.0005795663852508,True,6400,12800,417.5
187,rank187_fold3_paper_3fold_bwd_15__sym_h12_p013_eps1e-03,paper_3fold_bwd_15,symmetry_aware,3,0.27930578925,2.2285730445846834,-3.601381552,1.3072031349506361,0.001,0.3,-0.007394840924634739,-0.03384385588761176,0.01981757483266473,7.558425492622855e-05,0.9999881805518006,0.9998734195832515,0.00011317601860887067,-7.141558196592165e-05,6.700595920824948e-08,2.0941299929882984,3,0.9998734195832515,0.00012658041674851184,0.0004181372135345085,7.907314219384405,2.797641494337406,7.886226074553641,2.7929779526250744,True,True,3.0508389464251876e-14,2.044808917826219,3.5692725908793994,1.4249108909658186,1.3737893537419066,1.4138274631587269,3262.5471541733723,2.332714446392996,0.5104864249527619,1.7391006492682255,8.206138680494067,1.0000262196700442,True,6400,12800,432.93
188,rank188_fold4_paper_4fold_bwd_2__anti_h9_p033_eps1e-03,paper_4fold_bwd_2,anti_reflection,4,0.3167003205,1.620353197925139,-3.13060628,0.6919275956217829,0.001,0.3,-0.003486440785819687,-0.07917696415912776,0.10842908835530363,1.4803530985898824e-09,0.9999999990990741,0.9999996236623434,0.00011619217336218511,4.555092206204314e-10,9.538377032658474e-15,1.570795735645088,4,0.9999996236623434,3.7633765659350615e-07,0.00017033889821869899,7.064147759092143,3.594874173456963,7.011766397884425,3.585256977447446,True,True,3.1842111685313355e-14,1.205924785520042,1.4174634318926398,1.3423749825243225,0.633977079564075,0.628563348579017,1.9683455961193626,0.1765470936042024,0.41184094407653726,2.3304691642883553,10.782910051195367,1.0002697481779663,True,6400,12800,462.52
189,rank189_fold3_paper_3fold_bwd_10__phase_h7_p041_eps8e-04,paper_3fold_bwd_10,phase_shifted,3,0.29430578925,2.0764338093141723,-3.601381552,1.103216823797698,0.00075,0.3,0.021131207732331667,-0.0383635649764794,0.17145234704031775,1.326524700538813e-09,1.0000000002357385,0.9999299620896618,0.00011788208731588104,-1.2311848242296808e-09,3.932878328560818e-14,2.0942484153368013,3,0.9999299620896618,7.003791033821649e-05,0.0002600616068793027,7.662392620178913,3.080586337389284,7.693189139698019,3.0833743184689313,True,True,2.1753329100021585e-14,1.9064795570680013,2.7238135362827967,1.427170388772015,0.7782693179267945,0.7606667619733153,13.894582820440412,0.44785025759261776,0.5182492398374137,1.9273785282877043,8.251232945350843,1.0004670266446694,True,6400,12800,393.89
190,rank190_fold3_paper_3fold_bwd_4__hh_h14_p011_eps5e-04,paper_3fold_bwd_4,high_harmonic,3,0.31230578925,1.941451791341306,-3.601381552,0.7818292803582986,0.0005,0.3,0.017275660703129653,-0.051736476566716545,0.1736597378472553,5.132566243915718e-05,1.0000242923418883,1.0000003099064616,0.00011917973587500258,6.4897316619030865e-06,-1.9132588138263615e-06,2.094395751459771,3,1.0000003099064616,3.099064616041147e-07,0.0004918256048597469,8.793611487015829,3.999510681492805,8.824815140648667,4.001531166276689,True,True,4.352499650421874e-14,1.6541926648998333,1.9596471228900205,1.4494756318783908,0.6211745685327875,0.6117137207864543,3.527579705539089,0.23520060157144146,0.4616154085746517,2.2967402686567704,9.975226796873976,1.0004595146880666,True,6400,12800,344.63
191,rank191_fold4_paper_4fold_bwd_1__smooth_h4_p019_eps1e-03,paper_4fold_bwd_1,smooth_low_freq,4,0.31826282050000004,1.6160043829605861,-3.13060628,0.64229967947852,0.001,0.3,0.00022875596033011374,-0.0810510313733771,0.13356154544377913,7.564148760345446e-05,0.9999848800165667,0.9999855648067378,0.00013640406033220865,7.094436254700617e-05,1.1155708719470369e-05,1.5707736520463438,4,0.9999855648067378,1.443519326216336e-05,0.0001028106274855306,7.793374687040259,3.808739529295214,7.7532633131698,3.800540955521394,True,True,3.2256291295018755e-14,1.1034866109307018,1.1507033037089687,1.281387770111569,0.6234830474054138,0.6179983384455925,1.6112494418077432,0.15101642335799748,0.4029000891989296,2.3848999995019673,11.711103657033824,1.0002832482758723,True,6400,12800,531.44
192,rank192_fold3_paper_3fold_bwd_8__sym_h12_p013_eps8e-04,paper_3fold_bwd_8,symmetry_aware,3,0.30030578925,2.0264930489754525,-3.601381552,1.0060856215666667,0.00075,0.3,0.018597508812641408,-0.04234668356440884,0.1644639672246243,6.628686214994656e-05,1.000030567601472,0.9999771031199985,0.00013766080581382559,-9.59213643760004e-06,1.4258230388573302e-05,2.0943471472798603,3,0.9999771031199985,2.2896880001455067e-05,0.0003384663810320765,7.5944376439253745,3.2921352207708354,7.619374589208102,3.2941316723038314,True,True,3.390196276524363e-14,1.882160069579355,2.9680698396155734,1.467121883521202,0.7389655680220918,0.7245504220058812,9.952382677460388,0.398102172013305,0.508529618274533,2.026279433647236,8.61791121037931,1.0004546594830714,True,6400,12800,357.88
193,rank193_fold4_paper_4fold_bwd_17__anti_h11_p043_eps8e-04,paper_4fold_bwd_17,anti_reflection,4,0.27330578925,1.8998638492382074,-3.13060628,1.6583102337903008,0.00075,0.3,-0.01059022133920707,-0.07460733989471276,0.1428883298163044,8.173332218050249e-05,1.0000279931398137,1.000013216073175,0.00014066649398064286,-6.887289204387734e-05,1.8346663550493011e-06,1.5708170865540945,4,1.000013216073175,1.3216073174948662e-05,-2.0507361769672716e-05,4.987282355210313,2.0652198730854523,4.966139602763886,2.0605101004741035,True,True,2.859773169641465e-14,1.8102506315594113,2.7611544163524147,1.3566298116077435,0.9404855248428845,0.9229170004519998,12.493525974025282,0.5563566864326268,0.5211785140708575,1.6575220517497848,6.944869684659388,1.0006136019212526,True,6400,12800,743.7
194,rank194_fold3_paper_3fold_bwd_16__phase_h7_p041_eps1e-03,paper_3fold_bwd_16,phase_shifted,3,0.27630578925,2.265555931978565,-3.601381552,1.3406223570064075,0.001,0.3,-0.026077046899290905,-0.2806722681070383,-0.5606113822967095,6.75203867388768e-05,1.000012573765622,0.9999717155802279,0.00014115138665719024,6.217314504142549e-05,3.3204712156925664e-10,2.0943358636429505,3,0.9999717155802279,2.8284419772095504e-05,-0.0005974554008763566,8.135078814084745,2.783243955947161,7.91912375322782,2.7477700507456335,True,True,4.1161780486483736e-14,2.1018562096998332,10.701691886349119,1.6664125761281277,2.2636078297620315,18.319770447639865,105842.03646008039,28.791313726634723,0.5049191647680865,1.6999818572145693,9.346787342206197,0.9987017958345513,True,6400,12800,445.77
195,rank195_fold3_paper_3fold_bwd_15__sym_h12_p013_eps8e-04,paper_3fold_bwd_15,symmetry_aware,3,0.27930578925,2.2285730445846834,-3.601381552,1.3072031349506361,0.00075,0.3,-0.0073798036102312005,-0.0337925892256882,0.020036039793222292,0.00010936227958527981,0.9999738928230584,0.99985888283848,0.00014995386380234604,-9.471189655986534e-05,1.6476538905810245e-08,2.0940995473012443,3,0.99985888283848,0.000141117161519988,0.0004461490797071366,7.907203888709724,2.7976240589444927,7.886133883320815,2.792962220761133,True,True,2.3021141346659793e-14,2.0448050345278816,3.5677027235899326,1.4249180326859607,1.374231839895437,1.4129693915576667,3257.1877819003676,2.3320562524792576,0.5104882510033157,1.7391001559132295,8.206084230716845,1.000026492947631,True,6400,12800,546.27
196,rank196_fold3_paper_3fold_bwd_6__hh_h14_p011_eps5e-04,paper_3fold_bwd_6,high_harmonic,3,0.30630578925,1.9814749262365283,-3.601381552,0.8995048132404575,0.0005,0.3,0.009787663457744601,-0.08192342675362352,0.2102384501471546,7.607809745032598e-05,1.00000169636592,0.9999922558786356,0.00015010368940767896,-7.587610295483119e-05,-4.25100997815224e-06,2.0943788831433374,3,0.9999922558786356,7.74412136439473e-06,0.00018468458363268825,8.291688067581841,3.5747755147943274,8.282737277449788,3.570417088861876,True,True,3.756247991909946e-14,1.7570377367046006,2.2346143740795106,1.4396690037421873,0.6748039482421555,0.659713097725504,5.497270788622506,0.3051692043091302,0.5048331841505107,2.143286179865752,9.152222200422907,1.000579439877307,True,6400,12800,309.19
197,rank197_fold3_paper_3fold_bwd_16__phase_h7_p041_eps8e-04,paper_3fold_bwd_16,phase_shifted,3,0.27630578925,2.265555931978565,-3.601381552,1.3406223570064075,0.00075,0.3,-0.02616769163370877,-0.2807295608457163,-0.5607748682604019,6.437754333608189e-05,0.9999888864641542,0.9999466662320076,0.00015501925248536226,1.0295770144708866e-05,5.913279123099906e-05,2.09428340041072,3,0.9999466662320076,5.3333767992436165e-05,-0.00053568533776438,8.135113677903123,2.7832429488339256,7.918846750548989,2.747709711143495,True,True,2.751957794707875e-14,2.101909439867277,10.70572105776118,1.6665620109846642,2.267900343715797,16.903653200667478,96780.60482927237,26.58645158090193,0.5049278277420872,1.6999701592516943,9.347383881347055,0.9986997446509412,True,6400,12800,434.16
198,rank198_fold4_paper_4fold_bwd_17__anti_h11_p043_eps5e-04,paper_4fold_bwd_17,anti_reflection,4,0.27330578925,1.8998638492382074,-3.13060628,1.6583102337903008,0.0005,0.3,-0.010626921149930427,-0.0746509605637554,0.14269175681819582,1.635134281188295e-09,0.9999999996288962,0.999985256607392,0.00015511791405015883,-1.5277810266889347e-09,7.914675859144182e-16,1.5707731679279435,4,0.999985256607392,1.4743392607985406e-05,-0.00010110377844163576,4.98713426718788,2.0651442634276513,4.966152724780634,2.060465363324506,True,True,2.1949117882581423e-14,1.8101349955927892,2.7599371924557636,1.3564814209781768,0.9405331113857226,0.9229457273486777,12.469197508083525,0.5562793470683403,0.5212070008446211,1.6575227092072373,6.94420518346745,1.000615001465838,True,6400,12800,770.19
199,rank199_fold4_paper_4fold_bwd_2__anti_h9_p033_eps3e-04,paper_4fold_bwd_2,anti_reflection,4,0.3167003205,1.620353197925139,-3.13060628,0.6919275956217829,0.00025,0.3,-0.0035374574479014285,-0.07920726889071673,0.1082946038239881,5.606097585853294e-06,0.999996505774795,0.9999961330427981,0.00015943461193622364,9.777214610845464e-07,5.886078293781266e-07,1.570790252592728,4,0.9999961330427981,3.86695720189234e-06,0.00016927860607832135,7.064098194968467,3.594859032068279,7.011793638114788,3.5852525318556667,True,True,3.64529216068061e-14,1.2059234623825157,1.4183330388294682,1.342554428904685,0.6340105664205276,0.6285681304124412,1.964565200240353,0.17653990123976587,0.41183929056313984,2.330469005511456,10.782910051195367,1.0002700588168447,True,6400,12800,878.9
200,rank200_fold4_paper_4fold_bwd_2__anti_h9_p033_eps8e-04,paper_4fold_bwd_2,anti_reflection,4,0.3167003205,1.620353197925139,-3.13060628,0.6919275956217829,0.00075,0.3,-0.0035499787289565436,-0.07920861795462227,0.10822279547639159,7.218196327185606e-05,0.999978694906664,0.9999783214074314,0.00015970157540976708,6.388725062709405e-05,-2.9470048016557067e-06,1.5707622741413196,4,0.9999783214074314,2.167859256863025e-05,8.478503889272496e-05,7.064089782718202,3.594807644140471,7.011906487844686,3.5852203262888436,True,True,3.1349534165776004e-14,1.2058688314475445,1.417497795661851,1.3424420708855984,0.6340179197227758,0.6285933378159092,1.966607289694031,0.17653130674446346,0.4118429961044377,2.330474049091461,10.782910051195367,1.0002699705250278,True,6400,12800,778.96
201,rank201_fold3_paper_3fold_bwd_0__smooth_h4_p019_eps1e-03,paper_3fold_bwd_0,smooth_low_freq,3,0.3195128205,1.9018333261507254,-3.601381552,0.6210424261218978,0.001,0.3,-0.018841019339175452,-0.3829086793796291,-0.577295527136501,0.0001074027596288818,0.9999884459742385,0.9999889722949209,0.00017241671641901677,-5.074110799206666e-05,9.151565947538003e-05,2.094372006021687,3,0.9999889722949209,1.1027705079103e-05,0.00040401807663940567,10.91828004028521,4.893268590063157,10.114248100062357,4.776783130256982,True,True,5.2366612654722416e-14,1.733721062443626,4.362117057728777,1.4886798982169474,0.7842120379091742,0.8012733644486804,28.358638124955867,0.36850661909514904,0.37953071437646935,2.492274147020649,12.269585734805673,0.9987417203949525,True,6400,12800,564.34
202,rank202_fold4_paper_4fold_fwd_2__sym_h8_p011_eps3e-04,paper_4fold_fwd_2,symmetry_aware,4,0.3243253205,1.6203815680201012,-3.13060628,0.41408428827771643,0.00025,0.3,-0.0029648107420980857,-0.14650865321033218,0.34833925163396734,6.781588602456005e-06,1.0000006611765317,1.000032217895204,0.0001773901615711874,-6.42725802614541e-07,6.670702083906924e-06,1.57084693454634,4,1.000032217895204,3.221789520391205e-05,0.0010733719041366163,18.04812612761895,5.526033254761441,18.221625875422998,5.530447164852399,True,True,1.0277855580552453e-13,0.7191534122728944,0.8008694128784737,1.2373868736242488,0.6865910849143185,0.7105328965966282,1.5794000506091788,0.08627661753017511,0.33246019711387453,2.690735621640396,23.584760352424716,1.0002332409249857,True,6400,12800,444.0
203,rank203_fold3_paper_3fold_bwd_0__smooth_h4_p019_eps8e-04,paper_3fold_bwd_0,smooth_low_freq,3,0.3195128205,1.9018333261507254,-3.601381552,0.6210424261218978,0.00075,0.3,-0.01855516457255488,-0.3831218182531846,-0.5772558153746092,0.0002200604443112739,0.9999006075682451,0.9999011103111701,0.0001900751946273823,1.9246560553340397e-05,6.87216135164398e-05,2.094187988313233,3,0.9999011103111701,9.888968882987292e-05,0.0003057667473467876,10.916851597671515,4.892914305612981,10.114154421119073,4.776609903475543,True,True,5.0416028660661274e-14,1.733859109454698,4.362137945700564,1.4886325274824732,0.78447760159046,0.8015849356301998,28.405240826229342,0.36860359652758007,0.37952454173246014,2.4922572750884213,12.269585734805673,0.9987415359782589,True,6400,12800,431.08
204,rank204_fold3_paper_3fold_bwd_0__smooth_h4_p019_eps5e-04,paper_3fold_bwd_0,smooth_low_freq,3,0.3195128205,1.9018333261507254,-3.601381552,0.6210424261218978,0.0005,0.3,-0.018278160326568628,-0.3833128050348622,-0.5772514816070441,3.10746583839171e-05,0.9999922121410675,0.9999924916206702,0.00019127143658889486,-2.6437104187634897e-05,-8.1853030592903e-07,2.0943793768803,3,0.9999924916206702,7.5083793298347246e-06,0.00035900327051498204,10.916373101440767,4.89306760746409,10.115381667191398,4.776976384344875,True,True,7.064363242543395e-14,1.7338876608754843,4.361195016420057,1.4887150195691445,0.7845724999100309,0.8017086228559157,28.405734991568067,0.3684748377900719,0.37952373770293824,2.4923127560982885,12.269585734805673,0.9987431521000135,True,6400,12800,771.41
205,rank205_fold3_paper_3fold_fwd_1__smooth_h4_p019_eps8e-04,paper_3fold_fwd_1,smooth_low_freq,3,0.3227628205,1.8886448310012716,-3.601381552,0.5387878045264908,0.00075,0.3,0.037576404009173496,-0.4863789157790169,-0.6056714586180708,0.0003654972755718724,0.9998500903518377,0.9998566157395368,0.00019579094016675044,0.0001349468225199761,0.00012961648408567946,2.0940947991003207,3,0.9998566157395368,0.00014338426046323072,0.0003298184578098412,13.401077766415352,5.521161084379782,12.04456526985319,5.385333903083728,True,True,1.0114873719408697e-13,1.6338315514346855,3.153143595033327,1.4189647705681874,0.8306785853835328,0.7914557943172728,20.689794741557638,0.29993709609455377,0.3587784126791558,2.623163239474289,14.231402243700664,0.9987278859385589,True,6400,12800,432.41
206,rank206_fold4_paper_4fold__smooth_h4_p019_eps1e-03,paper_4fold,smooth_low_freq,4,0.3205128205,1.61245155,-3.13060628,0.5655771591,0.001,0.3,0.010943842146226903,-0.06901124753252898,0.17540646059932108,1.071655808801751e-06,1.0000006811608235,1.0000083559504804,0.00020565798467413215,7.737167190963179e-08,-3.8624004428805536e-10,1.5708094522912182,4,1.0000083559504804,8.355950480432028e-06,0.0005518151589776338,9.315738876852842,4.21489108481059,9.350098950841469,4.215047487642939,True,True,6.052836910375122e-14,0.93366987926151,0.7918935918558998,1.1772015867631005,0.6317843283932844,0.6308570949828661,1.1933519677720887,0.11625524395259593,0.38789675787273614,2.480885458953976,13.734183584948374,1.0002788879550795,True,6400,12800,393.02
207,rank207_fold4_paper_4fold__smooth_h4_p019_eps5e-04,paper_4fold,smooth_low_freq,4,0.3205128205,1.61245155,-3.13060628,0.5655771591,0.0005,0.3,0.010943689609459191,-0.06902550692390813,0.17541007532509334,1.9354709321700834e-08,1.0000000081964604,1.0000076754132627,0.00021727662715402402,1.536530560772298e-08,-2.5752092298880758e-11,1.5708083833058561,4,1.0000076754132627,7.675413262742126e-06,0.000551857272562295,9.315678104578273,4.214881551331502,9.350187189607407,4.215051017857882,True,True,4.504459912248126e-14,0.9336686349205968,0.7915438201610528,1.1771918507205077,0.6317720647832075,0.6308349284670578,1.193879036517131,0.11625828507071627,0.3878966919137575,2.4808852344350534,13.734183584948374,1.0002792879119689,True,6400,12800,502.56
208,rank208_fold4_paper_4fold_fwd_0__smooth_h4_p019_eps3e-04,paper_4fold_fwd_0,smooth_low_freq,4,0.3215128205,1.6123365623185957,-3.13060628,0.5289554332828404,0.00025,0.3,0.009249233719200257,-0.07521367868412769,0.18055784372393183,9.868604901560806e-05,0.9999597086306005,0.9999723878576774,0.0002280893869346415,7.570460572549689e-05,-1.4777167926709536e-06,1.5707529537431613,4,0.9999723878576774,2.7612142322608335e-05,0.0005766591437648405,10.516933458893005,4.454414372535327,10.552346911426975,4.454329090610037,True,True,3.4427236892637416e-14,0.8642719069431747,0.6652350926213407,1.1338679507717977,0.6716821165373242,0.6950428269217531,1.1615759263992038,0.10376431709300393,0.3799013756653865,2.527894887547565,15.106122084625383,1.0002447185623207,True,6400,12800,316.11
209,rank209_fold4_paper_4fold_fwd_0__smooth_h4_p019_eps1e-03,paper_4fold_fwd_0,smooth_low_freq,4,0.3215128205,1.6123365623185957,-3.13060628,0.5289554332828404,0.001,0.3,0.009261297953267932,-0.0751577170112898,0.18054663195502055,7.440678786456027e-05,0.9999531307661028,0.9999657529537916,0.0002667312668985266,7.846095390742769e-06,-7.389649329051472e-06,1.5707425316605088,4,0.9999657529537916,3.424704620835772e-05,0.0006688207609013563,10.516747004106515,4.454389393431495,10.551937949529629,4.454288669195714,True,True,4.310194398907292e-14,0.8642621708275815,0.6657270704555855,1.1338368250900543,0.6717428543105254,0.6951633020691272,1.1607415256440563,0.10376484138613262,0.3799004385877474,2.527888491725264,15.106122084625383,1.0002445472120445,True,6400,12800,366.37
210,rank210_fold3_paper_3fold_fwd_2__smooth_h4_p019_eps1e-03,paper_3fold_fwd_2,smooth_low_freq,3,0.3243253205,1.8839449755035205,-3.601381552,0.4962780434817861,0.001,0.3,0.021232103783021736,-0.07779696538111282,0.27696665751152755,2.2027046663773654e-08,0.9999999897901831,1.00001868680673,0.0002721598315855137,-5.2960422887438074e-09,4.6932943642552516e-15,2.09443423994969,3,1.00001868680673,1.868680673000611e-05,0.0013666690076679644,13.395104994527856,5.883587688591241,13.562943757806314,5.89903364259147,True,True,7.268944933412197e-14,1.1141272307900087,1.2322747781393155,1.4395135779528045,0.5618739694628125,0.5599740077745876,1.770543589721823,0.10853597932565287,0.3365386722844069,2.77978176507236,15.639293051736901,1.000550812879402,True,6400,12800,542.13
211,rank211_fold4_paper_4fold_bwd_0__phase_h7_p041_eps5e-04,paper_4fold_bwd_0,phase_shifted,4,0.3195128205,1.6135528059144926,-3.13060628,0.600547710585961,0.0005,0.3,0.007249530621971893,-0.08257801494285798,0.18298614702099056,2.7929831977478152e-05,0.9999861419699941,0.9999879290646239,0.00029029037600247776,-1.7477894008889605e-05,8.641534620713355e-07,1.5707773658139468,4,0.9999879290646239,1.2070935376140568e-05,0.0002469109187669405,8.549083905817115,4.015833113343135,8.541193891373238,4.011994656696234,True,True,3.838353968862777e-14,1.0073808041894736,0.9655104695359414,1.214992153633684,0.6220948375257154,0.6175226095970618,1.422179450482372,0.13210989199966527,0.3947371704310582,2.434815469864253,12.699385342377473,1.0003378731678636,True,6400,12800,843.35
212,rank212_fold4_paper_4fold_bwd_0__phase_h7_p041_eps1e-03,paper_4fold_bwd_0,phase_shifted,4,0.3195128205,1.6135528059144926,-3.13060628,0.600547710585961,0.001,0.3,0.007237220820455176,-0.08263297269505315,0.1827013971557939,0.00012248950592831426,0.9999300971599434,0.9999318325942927,0.00030602983676326223,-5.307390814304411e-05,-1.1406730922300379e-05,1.5706892496844045,4,0.9999318325942927,6.816740570725344e-05,0.0002933812071107267,8.548439684223617,4.015637180744219,8.540803857396646,4.0118382211557995,True,True,4.242796871960859e-14,1.0072644027984783,0.96529396306063,1.2149183888434916,0.622178013708332,0.6175870879664863,1.4193593394696755,0.13210830491993708,0.39473427937162586,2.434805904779337,12.699385342377473,1.0003382434417607,True,6400,12800,613.11
213,rank213_fold4_paper_4fold_bwd_0__phase_h7_p041_eps8e-04,paper_4fold_bwd_0,phase_shifted,4,0.3195128205,1.6135528059144926,-3.13060628,0.600547710585961,0.00075,0.3,0.00739847582143347,-0.08244164888182418,0.1835570081512364,0.0001432744321475921,1.0000666841291335,1.0000683297292725,0.000317140805514024,9.277926967073483e-05,-3.078306278578606e-05,1.5709036588826486,4,1.0000683297292725,6.832972927250935e-05,9.103829627493676e-05,8.550066486379958,4.016107910617298,8.542017270535174,4.01224921273434,True,True,4.559030529962799e-14,1.0075590335976965,0.9652520977739605,1.2152776784906356,0.6222073588776921,0.6176245539201946,1.4185969440794945,0.13210102473193658,0.39474748117736513,2.434851449164978,12.699385342377473,1.000337051401741,True,6400,12800,718.69
214,rank214_fold3_paper_3fold_fwd_0__phase_h7_p041_eps8e-04,paper_3fold_fwd_0,phase_shifted,3,0.3215128205,1.893242862967967,-3.601381552,0.57132450266207,0.00075,0.3,0.015934978950296295,-0.09462342679633198,0.2775875163245806,1.5909825870167856e-06,0.9999999698399048,1.0000015094624375,0.00033032187625949564,1.5897282383860178e-06,-4.570128997460898e-15,2.0943982638039316,3,1.0000015094624375,1.5094624374878407e-06,0.0003822374381398791,11.78147859255668,5.209807160747452,11.885964786721283,5.213276083318378,True,True,8.026855285536232e-14,1.2442831451391443,1.2220095499182575,1.3396414398572796,0.5547123930311149,0.5448909522552534,2.2375258380313823,0.13568197248720154,0.380502186284704,2.626364983102218,13.357487850321073,1.0006080722688835,True,6400,12800,425.96
215,rank215_fold3_paper_3fold_bwd_12__smooth_h4_p019_eps5e-04,paper_3fold_bwd_12,smooth_low_freq,3,0.28830578925,2.13191675223883,-3.601381552,1.1915818194730883,0.0005,0.3,0.0036250866431061374,-0.08762189271947518,0.2284096351571957,2.612810487501894e-08,0.9999999901228205,0.999976052183218,0.0003977506470192986,1.5961414093212944e-08,3.945111338304885e-11,2.094344946203014,3,0.999976052183218,2.3947816782055042e-05,-0.00013326026706655947,7.496482599888439,2.944946533966932,7.476483064250255,2.939480820002231,True,True,2.140706804579188e-14,1.9766834215355984,4.1737466469353075,1.493607482139418,0.8844398001307203,0.8473651485006419,78.61092617660731,0.6564039405022613,0.5115332530664927,1.841281526211231,8.11067458761185,1.000574429090983,True,6400,12800,655.19
